游戏 	 《 星战 克隆 战争 共和国 英雄 》 画面 公布 LucasArts 发行 、 Krome   Studios 开发 的 《 星球大战 ： 克隆 战争 - 共和国 英雄 》 ( Star   Wars   The   Clone   Wars :   Republic   Heroes ) 设定 在 动画版 的 第一季 和 第二季 之间 的 时间段 ， 本作 属于 动作游戏 ， 将 发行 PC 、 360 、 PS3 、 PS2 、 PSP 、 Wii 、 DS 版本 。 官方 今天 公布 了 游戏 的 第一批 画面 。 
 游戏 	 BlizzCon09 参观者 惊喜 袋 实物 先睹为快 2009 年 暴雪 嘉年华 即将 于 8 月 21 日 、 22 日 在 美国 加州 阿纳 海姆 会议 中心 举行 ， 参观者 可以 获得 装满 暴雪 赠送 的 惊喜 袋 ， 暴雪 也 于 暴雪 嘉年华 官方网站 公布 了 惊喜 袋 的 内容 ， 让 我们 了解 一下 。 今年 惊喜 袋中 的 主要 惊喜 是 — — 独家 的 《 星际争霸 II 》 “ 雷诺 ” 模型 。 “ 雷诺 ” 模型 代表 了 n00bz 家族 的 第一 人 ， 这是 Blizzard   Entertainment 所 授权 ， 可 自订 收集 的 新一代 创意 玩具 系列 。 完整 带 着 超大 尺寸 的 电磁 步枪 配备 ， 雷诺 的 站 姿高达 6.25 英 ? ， 穿着 《 星际争霸 II 》 的 招牌 战斗服 ， 拥有 九处 可动 关节 ， 肩膀 上 印有 ” BlizzCon ' 09 ” 徽记 ， 部落 的 复活节 彩蛋 和 《 暗黑 破坏神 III 》 的 图案 ， 以 四种 颜色 的 限定 收藏版 盒子 包装 。 这个 “ 雷诺 ” 模型 是 非卖品 ， 只能 在 今年 的 惊喜 袋中 找到 ！ 
 游戏 	 《 东印度 公司 ： 私掠 船 》 为财 不择手段 Paradox 今天 公开 了 海上 策略 游戏 《 东印度 公司 》 的 资料片 《 私掠 船 》 （ East   India   Company :   Privateer ） ， 资料片 将 带 玩家 驶向 黑暗 而 神秘 的 世界 ， 在 你 眼中 ， 除了 财富 ， 只有 毁灭 。 在 资料片 《 私掠 船 》 中 ， 你 可以 雇佣 两种 船长 ， 一种 是 正经 的 贸易 商人 ， 一种 就是 私掠 船长 ， 这 两种 选择 将 给 你 带来 不同 的 游戏 体验 。 本作 的 多 人 游戏 模式 有 一个 专门 的 名称 叫做 “ Breakthrough ” （ 突破性 进展 ） ， 游戏 的 玩家 是 一名 玩家 护送 旗舰 安全 航行 ， 其他 的 玩家 则 要 想尽办法 毁掉 这 只 旗舰 。 《 东印度 公司 ： 私掠 船 》 发售日期 未定 。 
 游戏 	 《 伊加 传说 水 之 魔石 》 繁体中文 版 上市 由 日本 工 画堂 发行 的 《 伊加 传说 水 之 魔石 （ MIMANA   IYAR   Chronicle ） 》 融合 了 动作游戏 的 畅快 战斗 与 战略 游戏 的 战术 安排 ， 是 一款 充满 浪漫 、 转折 剧情 、 并 以 “ 生存 的 意义 ” 为 主题 的 角色扮演 游戏 。 PC 中文版 《 伊加 传说 水 之 魔石 》 由 英特 卫 代理 （ 英特 卫译 为 “ 魔导 战记 ” ） ， 即日 正式 上市 。 平装 建议 售价 880 元 新台币 ， 包含 天舞 宝轮 立体 月历 及 冒险 秘录 手札 册 的 初 回 特典 建议 售价 1080 元 新台币 。 《 魔导 战记 》 里 除了 可爱 的 2D 角色 之外 ， 还 搭配 上 角色 个性 鲜明 的 配音员 ， 当 游戏 进行 到 关键时刻 时 ， 还 加入 了 剧情 动画 ， 让 故事 更加 生动 。 此外 ， 游戏 中 对于 各 角色 也 有 著 好感度 的 存在 ， 随著 玩家 的 选择 不同 ， 与 角色 之间 的 对话 以及 亲 密度 也 会 大大 不同 ， 并 影响 额外 的 剧情 出现 ， 而 某些 隐藏 要素 甚至 还会 随著 游戏 时间 的 进行 而 慢慢 开放 。 
 游戏 	 《 风色 幻想 XX 》 豪华版 三款 包装 齐 亮相 《 风色 幻想 XX 》 豪华版 即将 上市 ！ 为了 最大 限度 满足 风色 玩家 的 喜好 度 ， 值此 十周年 之际 ， 寰宇 特别 献上 不同 包装 的 三种 豪华版 。 《 风色 幻想 XX 》 豪华版 ， 共有 寰宇 特典 版 、 伊莎贝 ? 版 与 聆烨版 三款 ， 每款 仅 外盒 包装 不同 ， 内容 物 完全相同 。 当然 ， 签名版 除外 哟 ～ ～ 1 、 寰宇 特典 版仅 通过 寰宇 商城 发布 ， 特典 版以 深蓝色 为主 基调 ， 辅以 烫 银 logo ， 气场 感强 。 此外 ， 如果 购买 此 版本 还 将 赠送 神秘 海报 一张 。 2 、 伊莎贝 ? 版 / 聆烨版 作为 首部 双 女主角 作品 ， 自然 要 有 以 二者 形象 为主 的 版本 。 你 更 喜欢 伊莎贝 ? 还是 聆烨 呢 ？ 这 两款 将 在 全国 各地 新华书店 、 软件 店 等 实体 店面 及 除 寰宇 商城 之外 的 网络 商务平台 销售 。 《 风色 幻想 XX 》 豪华版 ， 售价 129 元 。 现在 通过 寰宇 商城 成功 预购 的 玩家 ， 将 有 机会 得到 “ 森川 君 ” 与 “ 阿 左 ” 的 亲笔签名 版哟 ～ ～ 更 多 活动 详情 ， 请 关注 ： 《 风色 幻想 XX 》 专区 ： http : / / www . unistar . cn / wfxx 《 风色 幻想 XX 》 官方论坛 ： http : / / bbs . unistar . cn / index . asp ? boardid = 158 《 风色 幻想 XX 》 官方 QQ 群 ： 84627601 
 游戏 	 暴雪 嘉年华 2009 展前 暗黑 3 、 星际 2 报道 【 新浪 游戏 阿纳 海姆 独家报道 】 在 Blizzcon   2009 即将 召开 的 前夕 ， 暴雪 娱乐 于 当地 时间 8 月 20 日 盛情 邀请 全球 各地 媒体 齐聚 暴雪 总部 ， 共同 见证 万众 期待 的 《 暗黑 破坏神 3 》 、 《 星际争霸 2 》 两款 游戏 的 最近 进展 ， 并 感受 暴雪 公司 独特 而 富有 内涵 的 企业 文化 。 当然 ， 此次 暴雪 总部 之 行 除了 充满 期待 与 神秘 外 ， 也 突 显得 异常 严谨 与 纪律 。 行程 单上 ， 随处可见 的 “ No   Photos / Recording ” 不时 在 提醒 记者 们 ， 要 严格遵守 出发 时 签署 的 保密 协议 。 所以 ， 在 这里 小编 也 非常 遗憾 的 告诉 大家 ， 除了 文字 性 的 描述 外 ， 关于 此次 探访 暴雪 总部 的 记录 ， 实在 无法 为 大家 提供 更 多 关于 游戏 的 详实 报道 。 不过 没关系 ， 热心 的 玩家 敬请期待 明 后 两天 由 新浪 游戏 独家 为 您 奉 上 的 嘉年华 全程 报道 ， 答案 就 在 其中 。 暴雪 公司 门前 耸立着 一尊 巨型 的 “ 狼 骑兵 ” 雕像 ， 刚一 踏进 暴雪 大门 的 媒体 ， 很快 便 被 这个 特别 的 建筑 所 吸引 。 而 雕像 前面 “ Gameplay   First ” 的 口号 ， 也 印证 了 “ 暴雪 出品 ， 必属 精品 ” 的 缘由 。 然后 是 暴雪 陈列室 的 参观 ， 陈列室 里面 ， 摆放着 一些 暴雪 历年 所 获得 的 奖项 ， 一些 游戏 的 原画 欣赏 ， 一些 WOW   tcg 周边 。 值得一提的是 陈列室 里面 的 一些 特殊 的 纪念品 ， 包括 美国 宇航员 探索 太空 时 ， 带到 空间站 的 《 星际争霸 》 原版 CD ； 海湾战争 时 ， 一位 美国士兵 写给 暴雪 公司 的 申请 《 星际争霸 2 》 beta 的 Mail 以及 一些 伊拉克 货币 ； 以及 充分体现 人文 关怀 ， 一个 身患 重疾 的 小男孩 参观 暴雪 时所 留下 的 手模 （ 最后 这个 小男孩 的 形象 及 故事 被 制作 成 游戏 的 npc 和 任务 ， 参见 地狱火 半岛 的 “ 帮 狗狗 找 骨头 ” 的 任务 ） 。 上午 的 event 主要 是 《 Diablo   3 》 demo 的 演示 及 特许 游览 。 说实话 《 Diablo   3 》 的 演示 并 没有 让 小编 感到 过多 的 意外 。 在 Blizzcon   2008 的 时候 ， 令人 震撼 的 新 职业 “ 巫师 ” 的 登场 ， 至今 令人 久久 不能忘怀 。 而 此次 Demo 的 演示 ， 仍然 是 三个 职业 ， 6 个 人物 （ 巫医 ， 巫师 ， 野蛮 人 ； 每个 职业 分 男女 两种 人物 ） 。 唯一 觉得 变化 比较 大 的 地方 是 新 Demo 的 分辨率 已经 可以 达到 惊人 的 1920 * 1200 。 当 熟悉 的 代表 血量 的 红球 和 代表 魔法力 的 蓝球 映入眼帘 后 ， 演示 正式 开始 。 相对 于 WOW 繁杂 的 操控 界面 ， D3 的 界面 显得 清爽 而 简单 。 此次 演示 的 场景 是 一处 飘逸 着 沙尘暴 的 峡谷 ， 该 场景 并 没有 出现 在 08 嘉年华 上 （ 想象力 比较 差 的 同学 可以 参考 Xbox360 上 波斯王子 的 画面 ） ， 游戏 声光 画面 的 提升 和 配乐 的 凝重 ， 把 场景 的 氛围 表现 的 淋漓尽致 。 主持人 先 用 男性 巫师 演示 了 这个 最新 设计 关卡 的 一些 亮点 ， 主要 怪物 是 新 公布 的 THE   FALLEN   ONES （ 堕落 者 ， 不 明白 的 同学 可以 看下 http : / / games . sina . com . cn / j / n / 2009 - 05 - 25 / 1220314963 . shtml ） 。 不过 无论是 巫师 单体 的 点 杀 技能 、 远程 法术 ， 还是 群体 范围 攻击 ， 仍然 不出 08 演示 之 左右 （ 有 兴趣 的 朋友 可以 检索 下 08 法师 相关 视频 ） ， 只不过 在 动作 特效 的 光影 表现 上 ， 更加 出众 与 写实 。 然后 是 女性 巫医 的 演示 ， 巫医 的 召唤术 和 恐惧 术 有着 让 人 有种 欲罢不能 的 欢喜 。 最后 是 关于 新 天赋 的 一些 简单 介绍 。 演示 结束 后 ， 主持人 带领 记者 们 参观 了 暗黑 3 、 星际 2 、 巫 妖 王之怒 的 工作 区 和 员工 图书馆 ， “ 宽敞 、 人文 、 绿色 、 安逸 ” 是 Blizzcon 工作 区 给 人 的 四种 最 突出 的 感受 。 当然 ， 在 这里 小编 还是 要败 一败 暴雪 员工 的 某些 嗜好 ， 比如 很多 人 喜欢 开 Mini   Coper ， 比如 很多 人会 在 午休 的 时候 遛狗 ， 比如 图书馆 里 居然 有 日本 漫画 “ 火影忍者 ” ， 比如 在 休息区 能玩到 “ 吉它 英雄 ” ， 比如 大部分 人 办公桌 上 有 好多 “ 高 达 ” 手办 模型 ， 比如 办公区 还有 个 不小 的 篮球场 … … 好 了 ， 鉴于 人身安全 ， 就 先 说 到 这里 。 下午 的 事项 主要 是 《 星际争霸 2 》 演示 ， 主办方 特意 邀请 了 一位 在 美国 当地 很 有名 的 sc2 解说 来 为 大家 演示 。 一场 人族 与 神族 的 对抗 发生 在 经典 地图 “ Lost   Temple ” 上 ， 从 前期 人族 空运 坦克 的 偷袭 ， 到 中期 神族 “ 明 圣堂 ” 的 喧嚣 ， 从人族 矿驴 苦战 狂热者 的 无奈 ， 到 神族 被 原子弹 倾覆 的 “ gg ” ， 如果 用 一句 词来 形容 ， 那 就是 “ 华丽 ！ ” （ 不 明白 sc2 名词 的 同学 可以 看 这里 http : / / games . sina . com . cn / sc2 / ） ， 由于 网络 上 sc2 的 比赛 视频 比较 多 ， 所以 这里 小编 就 不过 多 的 累述 了 。 总的来说 ， 此次 暴雪 总部 之 行 虽然 没有 惊喜 ， 但是 还是 充满 了 安慰 。 愿 明天 的 展会 精彩纷呈 ！ 详细 报道 ， 敬请期待 ！ 对 了 ， 最后 再 跟 大家 罗嗦 一句 ， 暴雪 嘉年华 2009 参观者 惊喜 袋 的 礼物 （ http : / / games . sina . com . cn / j / n / 2009 - 08 - 19 / 1445333178 . shtml ） ， 真 cool ！ 
 游戏 	 暴雪 嘉年华 2009 现场 销售 限量 商品 曝光 本次 8 月 21 、 22 两日 所 展出 的 BlizzCon   2009 商品 已 正式 公布 ， 共计 59 件 限量 商品 ， 将 在 21 日 开展 后 开卖 ， 价格 及 基本 图片 型录 已 出现 在 该 页面 （ http : / / www . blizzard . com / blizzcon / events / store . xml ） 上 ， 暴雪 制作 的 介绍 网页内容 丰富 并且 有 繁体中文 介绍 ， 因此 这里 我们 只 简单 介绍 一下 。 以下 为 购买 的 注意事项 ： 信用卡 ： Visa 卡 、 万事达卡 （ Master   Card ） 、 美国 运通卡 （ American   Express ） 以及 Discover 卡 Debit   Cards ： 需 与 一 有效 信用卡 持有人 姓名 相同 方可 使用 。 只 接受 美元 现金 。 均 不 接受 支票 和 其他 外币 。 海报 类 本次 的 海报 样式 与 上届 不同 ， 分别 是 此次 的 BlizzCon 大会 形象 海报 为主 ， 再 以 不同 游戏 形象 主题 图片 带 开 。 《 魔兽 世界 》 以冰龙 女王 辛 德拉 苟萨为 形象 图片 ； 《 暗黑 破坏神 3 》 以 男 野蛮 人为 形象 图片 ； 《 星际争霸 2 》 以 幽灵 特务 为 形象 图片 。 另外 ， 购买 这些 海报 若 是 怕 压坏 、 折到 ， 现场 另有 贩售 2 块 美元 一只 的 海报 卷筒 供 玩家 选购 。 服装类 本次 服装 比 上届 更 各 特色 ， 虽然 设计 变得 较为简单 ， 但 十分 抢眼 的 特色 仍 是 值得 选购 的 款式 。 每件 价格 除了 精英 牛头人 乐团 T - Shirt 外 ， 均 为 15 美元 。 当然 ， 每届 都 少不了 的 BlizzCon 主题 T - Shirt 一直 都 是 抢手货 ； 《 暗黑 破坏神 3 》 则 是 以 一代 经典 头目 “ 屠夫 ? The   Butcher ” 为 特色 T - Shirt ； 《 星际争霸 2 》 则 是 为 陆战队 为 特色 ； 《 魔兽 世界 》 反而 推出 了 “ 哥布林 ” T - Shirt ， 让 人 在 未 开展 前 不禁 联想 到 即将 开放 的 新 种族 ； 在 每届 闭幕 都 会 演唱 的 精英 牛头人 酋长 乐团 ， 本次 也 有 特色 T - Shirt 贩售 。 非 服装类 上届 BlizzCon 展 的 特殊 非 服装类 商品 之 阿尔萨斯 头盔 、 午餐 盒 、 无敌 炉石 海滩 球 、 充气 版霜 之 哀伤 、 《 暗黑 破坏神 3 》 纾 压 弹力 球 、 金属 车牌 架 在 本次 都 有 贩售 。 只是 之前 遭到 大量 采购 的 “ 霜 之 哀伤 钥匙圈 ” 本次 就 没有 再度 贩卖 ? ！ 值得一提的是 ， “ nOObz 创意 陆战队 ” 系列 公仔 十分 吸人 眼球 ， 玩家 除了 可 购买 已经 绘制 完成 的 公仔 系列 外 ， 还 可以 自行 购买 空白 版 回家 自行 描绘 。 仔细 一看 ， 你 会 发现 DC   Unlimited 所 发售 的 公仔 并 没有 在 清单 上 。 初步 推测 可能 现场会 有 另外 的 摊位 进行 贩售 。 授权 商品 类 上届 开卖 一天 不到 就 被 抢购一空 的 联盟 / 部落 啤酒杯 ， 这次 意外 的 没有 看见 在 稍早 之前 所 公布 的 “ 巫妖王 啤酒杯 ” ， 取而代之 的 则 是 以 《 魔兽 世界 》 中 的 五大 龙族 为 主题 的 啤酒杯 。 在 日前 备受 注目 的 《 魔兽 世界 》 符文 鼠标 也 成 了 本次 的 唯一 一款 BlizzCon 商店 3C 产品 （ 验证 器 不算 ） ， 外 加上 独家 超 限量 BlizzCon 鱼人 宝宝 桌上 摆饰 ， 想必 会 成为 相当 抢手 的 热门 商品 。 此外 ， 玩家 曾 反应 充气 版 的 霜 之 哀伤 有点 虚 ， 因此 Blizzard 本次 推出 了 另 一款 以 乳胶 材料 所 制成 的 “ 霜 之 哀伤 充气 剑 ” ， 但 却是 令人 望而却步 的 价格 ─ 90 美元 。 欲知 更 多 商品价格 、 图片 ， 请 见 商品 网页 ： （ http : / / www . blizzard . com / blizzcon / events / store . xml ） 
 游戏 	 BlizzCon 《 暗黑 3 》 僧侣 官方 全部 视频 暗黑 3   僧侣 百拳 齐发 秒 人 无数 演示 视频 暗黑 3   僧侣 召唤 法阵 进行 七向 攻击 视频 暗黑 3   僧侣 手发 爆炎 演示 视频 暗黑 3   僧侣 固若金汤 的 防御 演示 视频 
 游戏 	 C & C4 副标题 最终 定为 《 泰伯 利亚 黄昏 》 一个月 前 新浪 游戏 报道 EA 为 《 命令 与 征服 4 》 征集 副 名称 ， 今天 EA 公布 了 他们 确定 下来 的 副 名称 ， 丝毫 没有 让 人 意外 ， 副 名称 正是 《 泰伯 利亚 黄昏 》 （ Tiberian   Twilight ） ， C & C 的 1 代 叫做 《 泰伯 利亚 黎明 》 ， 2 代 叫做 《 泰伯 利亚 之 日 》 ， 3 代 叫做 《 泰伯 利亚 战争 》 ， 那么 4 代 叫做 “ 黄昏 ” 顺理成章 。 这个 副标题 不但 字面上 非常 有 意境 ， 也 很 符合 游戏 的 故事 线 ， 因为 它 将 在 2062 年 ( 《 泰伯 利亚 之战 》 之后 15 年 ) 为 泰伯 利亚 时代 划 上 一个 终止符 ， 当然 这 并 不 意味着 整个 泰伯 利亚 体系 的 终结 — — 但 得 夕阳 无限 好 ， 何必 惆怅 近 黄昏 。 更 有趣 的 是 ， Twilight 除了 黄昏 之外 还有 一个 相反 的 意思 — — 黎明 。 也许 C & C 系列 将 以此 为 契机 揭开 一个 新的篇章 呢 。 《 命令 与 征服 4 ： 泰伯 利亚 的 黄昏 》 由 EA 洛杉矶 开发 ， 将 于 2010 年 发售 。 
 游戏 	 《 德军 总部 》 发售   多人 模式 细节 公布 《 德军 总部 （ Wolfenstein ） 》 北美 于 8 月 19 日 上市 ， 官方 今天 放出 多人 连线 模式 的 消息 。 《 德军 总部 》 是 经典 版 《 德军 总部 》 系列 的 最新 续作 ， 由 id   Software 和 Raven   Software 两大 游戏 制作 公司 联手 打造 而成 ， 无论 剧情 铺陈 与 关卡 设计 ， 在 优秀 的 视觉 引擎 技术 加持 下 ， 都 有 极具 声光 娱乐 的 震撼 效果 。 《 德军 总部 》 结合 现代 的 娱乐 手法 ， 加上 好莱坞 电影 的 特效 元素 ， 在 节奏 和 音效 上 都 下足 了 功夫 ， 尤其 对于 神秘 的 德军 科学 实验室 ， 更是 以 惊悚 和 冰冷 的 强调 手法 穿插 呈现 。 不过 这 仍旧 是 一款 热血 的 第一人称 射击 游戏 ， 血量 和 子弹 数量 永远 不够 ， 而 被 抓住 的 主角 “ BJ ” ， 将 带领 玩家 一步步 深入 德军 总部 ， 挖掘 另 一个 平行 时空 “ 尸幕 世界 ” 的 秘密 。 ◆   三种 多人 连线 模式 虽然 德军 找出 了 通往 “ 尸幕 世界 ” 的 大门 ， 但是 他们 也 似乎 还 无法 掌握 这 股 力量 ， 从 里头 窜出 的 变异 怪物 不但 屠杀 了 德军 的 军官 ， 也 成为 玩家 无法 忽视 的 恶梦 。 异 世界 带来 了 新 的 能源 ， 玩家 可以 运用 这些 能源 保护 自己 或是 转化成 蒸发 敌人 血肉 的 利器 。 在 多 人 连线 对 战里 玩家 也 可以 运用 这个 新能源 ， 来 帮助 队友 或是 自己 突破 困境 ， 当然 ， 也 要 小心 敌方 玩家 用 同样 的 手法 渗透 。 《 德军 总部 》 开放 三种 连线 对战 模式 ： 队伍 死斗 （ Team   Death   Match ） 、 目标 （ Objective ） 和 码表 （ Stopwatch ） 等 模式 。 在 “ 队伍 死斗 ” 里 ， 玩家 可以 选择 要 加入 反抗军 或 德军 部队 ， 至死 方休 的 大战 一触即发 。 在 “ 目标 模式 ” 里 ， 玩家 可以 选择 协助 反抗军 完成 作战 目标 ， 推翻 德军 部队 ， 或是 帮助 德军 ， 保护 他们 的 研究 与 实验 成果 。 在 “ 码表 模式 ” 里 ， 玩家 必须 把握 有限 的 时间 ， 完成 一个个 的 作战 任务 ， 动作 最快 的 队伍 将 获得 对战 胜利 。 决定 好 想要 进行 的 对战 模式 后 ， 玩家 还 可以 选择 想要 扮演 的 兵种 职业 ， 像是 士兵 （ Soldier ） 、 工兵 （ Engineer ） 或 医官 （ Medic ） 。 “ 士兵 ” 的 角色 就是 站 在 队伍 的 最 前面 ， 提供 掩护 和 战术 支援 ， 这个 角色 能够 使用 最 重型 的 武器 ， 是 敌人 眼中 最 难缠 的 角色 。 “ 工兵 ” 可以 架设 梯子 和 固定式 机关枪 、 给予 队员 弹药 包 ， 或是 装设 和 解除 爆裂 物 。 “ 医官 ” 负责 支援 其他 兵种 ， 提供 战地 医护 和 复活 ， 是 队伍 获得胜利 不可 缺少 的 必要 关键 。 另外 ， 制作 公司 还 邀请 了 知名 电视 影集 《 CSI ： 纽约 》 幕后 作曲 大师 Bill   Brown 为 游戏 操刀 ， 加入 震撼 与 紧凑 的 背景 配乐 ， 挑战 玩家 神经 紧 蹦 的 极限 。 PC 版 《 德军 总部 》 8 月 19 日 已经 上市 。 
 游戏 	 《 星际争霸 2 》 新 战网 BN2.0 细节 与 截图 在 今天 的 BlizzCon   2009 上 ， 暴雪 公布 了 新版 战网 服务 Battle . net 的 诸多 细节 ， 以及 与 《 星际争霸 2 ： 自由 之翼 》 有关 的 大量 截图 。 暴雪 副总裁 Rob   Pardo 首先 宣称 ， “ Battle . net 的 玩家 数量 已经 超过 了 《 魔兽 世界 》 ” ， 分别 为 1200 万人 和 1150 万人 。 除了 显示 新闻 、 玩家 个人头像 / 档案 、 成就 的 标准 面板 ， 新版 Battle . net 将 带来 “ Real   ID ” 系统 ， 允许 玩家 以 Xbox   Live 的 风格 在 所有 暴雪 游戏 里 互相联系 ， 还会 把 所有 暴雪 游戏 、 人物 角色 的 成就 联系 在 一起 ， 这 就 意味着 玩家 不必 再 不同 角色 上 重复 学习 了 。 “ StarCraft   2   Marketplace ” ( 《 星际争霸 2 》 集市 ) 会 在 游戏 发售 后 的 某个 时间 再 加入 ， 届时 将 允许 玩家 搜索 、 浏览 个人 制作 的 地图 ， 并 为 它们 评级 打分 、 发表 评论 ； 该 系统 还 支持 “ 高级 ” 地图 ， 也 就是 作者 能 选择 为 自己 的 作品 收取 一定 的 费用 。 新版 Battle . net 还会 把 玩家 的 个人 设定 和 游戏 进度 存储 在 云端 服务器 ， 这样 玩家 在 任何 地方 都 可以 随时 载入 并 继续 了 。 其它 ： 1 、 联赛 会 划分 成 Gold 、 Silver 等 几个 等级 ， 适应 不同 水平 的 玩家 ， 还有 慢 节奏 地图 、 协作 式 小规模 战斗 等 供 普通 玩家 使用 的 练习赛 。 2 、 聚会 系统 ： 可 邀请 《 魔兽 世界 》 玩家 ， 发起人 能 选择 游戏 并 开始 比赛 ， 回合 结束 后 返回 。 3 、 新 的 自定义 游戏 搜索引擎 ： 可 按照 类别 进行 分类 搜索 ， 地图 会 自动 排 在 名单 前列 方便 选择 。 4 、 内部 聊天 系统 ： 类似 一个 简单 的 即时 通信 客户端 。 5 、 贴纸 ： 新 宣布 的 一个 系统 ， 玩家 可以 解锁 一些 个性化 的 贴纸 图案 ， 用 在 《 星际争霸 2 》 的 单位 上 。 不出意外 的话 ， 新 的 Battle . net 战网 服务 将 和 《 星际争霸 2 》 一起 在 2010 年 年初 登场 ， 但 包括 集市 在内 有些 功能 要 稍后 才 会 出现 。 《 星际争霸 2 ： 自由 之翼 》 与 Battle . net 战网 截图 ： 
 游戏 	 《 暗黑 3 》 僧侣 操作 视频 12 分钟 加长版 本片 是 暴雪 官方 公布 的 《 暗黑 破坏神 3 》 僧侣 GamePlay 视频 的 加长版 ， 暴雪 官方版 只是 现在 这个 12 分钟 视频 的 前 1 分钟 。 
 游戏 	 《 暗黑 破坏神 3 》 僧侣 特点 和 技能 体系 这里 的 僧侣 Monk 是 武僧 ， 为什么 是 武僧 ？ 因为 RPG 游戏 上 这个 角色 非常 吸引 人 ， 这个 职业 玩起来 难于 上 手 。 武僧会 法术 ， 也 会 近身 ， 速度 很快 。 是 亚洲 功夫 和 欧洲 法术 的 合体 ， 简单 地说 武僧 是 会 神圣 法术 的 战士 。 从 人物 背景 上 看 ， 武僧 站 在 光明 一面 ， 和 野蛮 人 形成 对比 。 武僧 的 连击 系统 有 格斗游戏 风格 。 在 武器 方面 ， 起初 是 想 让 武僧 空手 搏斗 的 ， 但 显然 他 需要 武器 ， 考虑 到 武僧 有 很多 招式 是 “ 横扫 ” 性质 的 ， 棍子 或许 是 最合适 的 。 僧侣 的 特色 ： -   有 格斗游戏 的 风格 — — 会连招 -   会 神圣 魔法 -   速度 快 -   复杂 的 技能 体系 武僧 和 其他 游戏 的 联系 ： -   暗黑 2 的 刺客 -   魔兽 世界 的 潜行者 
